Tree	-lnL	ti/tv ratio	p-inv	Site	-lnL
				359	6.90409418
				360	1.93287564
				361	9.14109300
				362	1.49900528
				363	1.65745172
				364	9.66871034
				365	1.65745172
				366	1.93287564
				367	10.14269088
				368	9.22766737
				369	1.49900528
				370	7.98113051
				371	1.65745172
				372	5.60026527
				373	1.49900528
				374	1.65745172
				375	6.95842475
				376	1.84615687
				377	1.65745172
				378	1.84615687
				379	1.84615687
				380	1.65745172
				381	6.45010970
				382	9.11980438
				383	1.49900528
				384	1.49900528
				385	1.84615687
				386	1.49900528
				387	1.65745172
				388	1.65745172
				389	7.60896454
				390	1.49900528
				391	1.83664794
				392	6.45010970
				393	1.84615687
				394	6.78390629
				395	5.65675562
				396	1.93287564
				397	15.29319967
				398	1.84615687
				399	1.93287564
				400	5.14001730
				401	1.49900528
				402	1.49900528
				403	1.84615687
				404	1.84615687
				405	7.54317610
				406	9.93173177
				407	13.46083077
				408	1.65745172
				409	1.84615687
				410	1.93287564
				411	1.49900528
				412	1.65745172
				413	1.84615687
				414	6.36559830
				415	1.84615687
				416	1.93287564
				417	11.04134075
				418	1.65745172
				419	6.80287213
				420	5.30350412
				421	5.14001730
				422	1.65745172
				423	1.84615687
				424	1.49900528
				425	1.65745172
				426	1.65745172
				427	1.65745172
				428	1.49900528
				429	1.84615687
				430	1.93287564
				431	6.63578497
				432	5.14001730
				433	1.49900528
				434	1.49900528
				435	1.49900528
				436	1.65745172
				437	1.49900528
				438	1.84615687
				439	11.68313217
				440	1.65745172
				441	1.65745172
				442	8.36401047
				443	6.62565556
				444	1.49900528
				445	1.49900528
				446	1.65745172
				447	1.93287564
				448	1.93287564
				449	1.65745172
				450	1.49900528
				451	1.65745172
				452	8.77987657
				453	1.65745172
				454	1.84615687
				455	1.84615687
				456	1.84615687
				457	7.43058796
				458	6.73478833
				459	1.49900528
				460	1.93287564
				461	1.65745172
				462	1.49900528
				463	1.93287564
				464	1.84615687
				465	5.65675562
				466	6.02850105
				467	5.30794868
				468	1.49900528
				469	1.84615687
				470	5.59977614
				471	1.49900528
				472	1.93287564
				473	1.65745172
				474	1.65745172
				475	1.65745172
				476	1.84615687
				477	10.01692069
				478	1.65745172
				479	1.93287564
				480	1.49900528
				481	5.13467827
				482	1.65745172
				483	8.52947464
				484	1.65745172
				485	1.84615687
				486	1.93287564
				487	1.65745172
				488	9.32591070
				489	5.08659708
				490	10.26742742
				491	1.49900528
				492	9.63958861
				493	5.66683474
				494	1.49900528
				495	1.84615687
				496	5.25181345
				497	6.72256522
				498	1.93287564
				499	7.51338284
				500	5.59977614
				501	5.72313013
				502	5.08659708
				503	1.93287564
				504	1.65745172
				505	1.49900528
				506	5.65675562
				507	5.72313013
				508	1.65745172
				509	1.65745172
				510	1.84615687
				511	5.14001730
				512	1.84615687
				513	1.49900528
				514	1.93287564
				515	8.26682377
				516	1.65745172
				517	1.65745172
				518	1.49900528
				519	1.93287564
				520	8.42943038
				521	1.93287564
				522	5.65448724
				523	1.84615687
				524	1.84615687
				525	1.49900528
				526	1.84615687
				527	1.84615687
				528	1.93287564
				529	1.49900528
				530	1.49900528
				531	1.49900528
				532	5.08659708
				533	1.65745172
				534	1.49900528
				535	1.93287564
				536	1.65745172
				537	9.36480175
				538	1.49900528
				539	6.92789077
				540	6.92441380
				541	5.65675562
				542	1.49900528
				543	1.84615687
				544	1.65745172
				545	7.03031652
				546	5.14001730
				547	7.11097322
				548	9.29519746
				549	6.78390629
				550	1.49900528
				551	1.65745172
				552	1.65745172
				553	1.65745172
				554	1.84615687
				555	1.93287564
				556	1.84615687
				557	1.65745172
				558	1.65745172
				559	1.65745172
				560	1.49900528
				561	1.49900528
				562	1.65745172
				563	1.65745172
				564	1.93287564
				565	1.93287564
				566	1.49900528
				567	1.65745172
				568	1.84615687
				569	1.49900528
				570	1.49900528
				571	1.49900528
				572	5.41898237
				573	1.47232617
				574	1.81931397
				575	1.84615687
				576	1.84615687
				577	1.49900528
				578	1.84615687
				579	1.65745172
				580	1.84615687
				581	1.65745172
				582	1.65745172
				583	1.49900528
				584	1.84615687
				585	1.49900528
				586	1.49900528
				587	1.93287564
				588	1.49900528
				589	1.49900528
				590	1.65745172
				591	7.16616639
				592	7.16241304
				593	1.65745172
				594	1.93287564
				595	1.49900528
				596	1.93287564
				597	1.49900528
				598	1.49900528
				599	7.29382278
				600	1.93287564
				601	1.93287564
				602	1.65745172
				603	1.65745172
				604	1.93287564
				605	1.93287564
				606	1.84615687
				607	1.49900528
				608	1.65745172
				609	1.93287564
				610	5.41898237
				611	1.84615687
				612	1.65745172
				613	1.65745172
				614	8.94692785
				615	5.14001730
				616	1.84615687
				617	1.49900528
				618	1.65745172
				619	1.65745172
				620	1.49900528
				621	1.65745172
				622	1.65745172
				623	1.84615687
				624	1.84615687
				625	1.93287564
				626	1.93287564
				627	1.65745172
				628	1.84615687
				629	1.84615687
				630	1.65745172
				631	1.49900528
				632	1.49900528
				633	5.14001730
				634	8.97463754
				635	1.93287564
				636	1.93287564
				637	1.49900528
				638	1.65745172
				639	1.84615687
				640	1.65745172
				641	1.64849119
				642	7.93263788
				643	5.18523832
				644	7.24926452
				645	6.26148289
				646	7.24926452
				647	5.56638595
				648	8.52013264
				649	1.48933644
				650	1.64849119
				651	1.64849119
				652	1.64849119
				653	1.65745172
				654	1.84615687
				655	1.65745172
				656	1.49900528
				657	1.49900528
				658	1.93287564
				659	1.49900528
				660	1.49900528
				661	1.93287564
				662	1.49900528
				663	1.84615687
				664	1.65745172
				665	1.93287564
				666	1.49900528
				667	1.49900528
				668	1.84615687
				669	1.93287564
				670	1.49900528
				671	1.93287564
				672	1.84615687
				673	1.49900528
				674	1.93287564
				675	1.84615687
				676	1.65745172
				677	1.49900528
				678	1.84615687
				679	1.49900528
				680	1.93287564
				681	1.49900528
				682	8.68968442
				683	5.95462260
				684	1.49900528
				685	1.93287564
				686	6.37296891
				687	1.65745172
				688	5.41898237
				689	1.93287564
				690	1.49900528
				691	1.93287564
				692	7.29382278
				693	7.16616639
				694	5.41898237
				695	1.49900528
				696	1.93287564
				697	1.93287564
				698	1.65745172
				699	1.65745172
				700	1.49900528
				701	1.93287564
				702	1.84615687
				703	9.29103861
				704	1.84615687
				705	5.41898237
				706	5.95462260
				707	1.65745172
				708	1.65745172
				709	1.84615687
				710	1.49900528
				711	1.65745172
				712	1.49900528
				713	1.84615687
				714	1.49900528
				715	5.59977614
				716	1.65745172
				717	1.65745172
				718	1.84615687
				719	1.84615687
				720	1.84615687
				721	6.92441380
				722	9.24789149
				723	12.85164452
				724	1.93287564
				725	10.00535160
				726	1.93287564
				727	1.93287564
				728	1.84615687
				729	1.49900528
				730	1.49900528
				731	1.65745172
				732	1.49900528
				733	1.49900528
				734	1.65745172
				735	1.65745172
				736	1.49900528
				737	1.49900528
				738	8.92038407
				739	5.08659708
				740	7.11097322
				741	1.49900528
				742	1.49900528
				743	1.65745172
				744	8.48633746
				745	1.49900528
				746	1.65745172
				747	8.61893714
				748	1.49900528
				749	7.53500802
				750	1.84615687
				751	1.65745172
				752	1.65745172
				753	1.49900528
				754	1.93287564
				755	1.84615687
				756	1.65745172
				757	16.42500257
				758	1.84615687
				759	1.65745172
				760	1.93287564
				761	1.49900528
				762	1.84615687
				763	1.84615687
				764	1.84615687
				765	1.84615687
				766	1.93287564
				767	1.93287564
				768	1.65745172
				769	1.49900528
				770	1.49900528
				771	1.49900528
				772	1.84615687
				773	11.80595274
				774	7.48565375
				775	1.84615687
				776	1.65745172
				777	1.84615687
				778	1.65745172
				779	1.84615687
				780	1.49900528
				781	1.93287564
				782	6.43097266
				783	7.14269419
				784	1.93287564
				785	1.65745172
				786	1.84615687
				787	1.65745172
				788	7.03664049
				789	1.93287564
				790	1.49900528
				791	6.72465638
				792	14.84352533
				793	8.82881259
				794	10.39603514
				795	5.14001730
				796	5.08659708
				797	1.65745172
				798	1.84615687
				799	1.65745172
				800	5.30350412
				801	9.86038335
				802	9.54955597
				803	6.54227001
				804	1.49900528
				805	12.44254777
				806	11.21377458
				807	1.49900528
				808	1.84615687
				809	12.29688833
				810	1.65745172
				811	13.92437436
				812	10.61838499
				813	9.96643664
				814	7.13801089
				815	1.49900528
				816	7.43058796
				817	1.49900528
				818	1.65745172
				819	6.35597011
				820	7.55730525
				821	10.85315359
				822	15.99215164
				823	11.57585880
				824	1.65745172
				825	1.49900528
				826	1.84615687
				827	11.83602375
				828	5.60026527
				829	7.40743800
				830	1.65745172
				831	1.65745172
				832	5.59977614
				833	5.65675562
				834	10.94548119
				835	7.75891693
				836	13.29639605
				837	10.76695932
				838	1.84615687
				839	1.93287564
				840	9.36293917
				841	1.65745172
				842	1.49900528
				843	1.93287564
				844	1.93287564
				845	1.84615687
				846	5.13467827
				847	1.49900528
				848	1.65745172
				849	1.93287564
				850	1.93287564
				851	1.49900528
				852	8.82881259
				853	1.65745172
				854	1.49900528
				855	1.49900528
				856	1.84615687
				857	1.93287564
				858	1.49900528
				859	6.77412192
				860	1.65745172
				861	1.65745172
				862	1.84615687
				863	1.93287564
				864	1.84615687
				865	1.49900528
				866	1.84615687
				867	1.84615687
				868	1.93287564
				869	7.75891693
				870	1.84615687
				871	1.65745172
				872	1.93287564
				873	5.08659708
				874	1.65745172
				875	1.65745172
				876	1.49900528
				877	12.02365202
				878	10.24399602
				879	1.49900528
				880	1.49900528
				881	1.65745172
				882	1.65745172
				883	1.93287564
				884	1.84615687
				885	1.49900528
				886	1.84615687
				887	1.93287564
				888	1.65745172
				889	1.49900528
				890	1.93287564
				891	1.65745172
				892	1.65745172
				893	1.93287564
				894	1.84615687
				895	1.49900528
				896	1.84615687
				897	10.90746683
				898	5.41898237
				899	1.49900528
				900	1.93287564
				901	1.84615687
				902	1.65745172
				903	1.49900528
				904	1.65745172
				905	5.66683474
				906	1.65745172
				907	5.95462260
				908	10.30912711
				909	1.49900528
				910	1.84615687
				911	1.49900528
				912	1.49900528
				913	1.93287564
				914	1.49900528
				915	1.65745172
				916	1.65745172
				917	1.93287564
				918	12.22646957
				919	1.84615687
				920	1.49900528
50	3191.91966943	2.68546003	0.65063798
				1	6.40603462
				2	1.65769993
				3	1.49884962
				4	1.65769993
				5	1.65769993
				6	8.46317567
				7	1.84608610
				8	1.93288351
				9	7.82408427
				10	1.84608610
				11	6.62189184
				12	8.45938432
				13	9.13202343
				14	5.71303608
				15	10.62652909
				16	1.49884962
				17	1.49884962
				18	1.65769993
				19	15.52809810
				20	10.15009248
				21	7.06925595
				22	1.49884962
				23	1.49884962
				24	1.65769993
				25	1.65769993
				26	1.65769993
				27	1.84608610
				28	7.08006399
				29	9.33572710
				30	12.64239711
				31	1.93288351
				32	1.49884962
				33	1.84608610
				34	1.93288351
				35	1.65769993
				36	1.65769993
				37	1.93288351
				38	5.31223144
				39	1.84608610
				40	1.84608610
				41	7.24921350
				42	8.18427113
				43	7.16126858
				44	1.93288351
				45	1.65769993
				46	13.08483307
				47	1.49884962
				48	7.45911932
				49	1.49884962
				50	1.84608610
				51	1.93288351
				52	10.59509112
				53	1.49884962
				54	1.84608610
				55	5.15210633
				56	6.72401653
				57	1.84608610
				58	1.93288351
				59	1.49884962
				60	1.65769993
				61	1.93288351
				62	1.93288351
				63	1.65769993
				64	1.49884962
				65	1.84608610
				66	1.93288351
				67	11.44581359
				68	1.49884962
				69	1.93288351
				70	1.93288351
				71	1.49884962
				72	1.49884962
				73	1.93288351
				74	1.49884962
				75	1.49884962
				76	7.61662201
				77	1.65769993
				78	1.65769993
				79	1.49884962
				80	1.84608610
				81	8.26882019
				82	1.93288351
				83	7.31097667
				84	1.84608610
				85	1.84608610
				86	1.65769993
				87	1.65769993
				88	1.49884962
				89	1.49884962
				90	1.84608610
				91	9.53587479
				92	1.65769993
				93	9.14121119
				94	6.66466130
				95	1.65769993
				96	1.84608610
				97	1.93288351
				98	1.49884962
				99	6.44430683
				100	1.93288351
				101	7.24921350
				102	7.61662201
				103	1.49884962
				104	1.65769993
				105	1.49884962
				106	1.65769993
				107	1.49884962
				108	1.49884962
				109	1.65769993
				110	1.93288351
				111	1.49884962
				112	1.65769993
				113	1.93288351
				114	1.84608610
				115	1.65769993
				116	1.49884962
				117	5.64728145
				118	1.84608610
				119	1.65769993
				120	1.84608610
				121	1.65769993
				122	1.84608610
				123	1.93288351
				124	1.49884962
				125	1.49884962
				126	5.12079495
				127	1.65769993
				128	5.68038407
				129	1.93288351
				130	1.49884962
				131	1.65769993
				132	1.49884962
				133	1.65769993
				134	1.80939369
				135	1.65769993
				136	1.84608610
				137	1.49884962
				138	1.49884962
				139	8.35459164
				140	6.76239935
				141	1.84608610
				142	1.65769993
				143	1.49884962
				144	1.65769993
				145	1.84608610
				146	1.93288351
				147	8.49006966
				148	8.46696411
				149	1.93288351
				150	1.65769993
				151	1.84608610
				152	1.49884962
				153	1.49884962
				154	7.62053094
				155	1.65769993
				156	1.49884962
				157	1.49884962
				158	1.84608610
				159	1.65769993
				160	1.49884962
				161	1.84608610
				162	1.65769993
				163	1.49884962
				164	1.93288351
				165	1.49884962
				166	8.32872540
				167	1.49884962
				168	1.49884962
				169	1.65769993
				170	1.65769993
				171	1.93288351
				172	1.93288351
				173	1.93288351
				174	1.93288351
				175	5.92362411
				176	5.64728145
				177	1.49884962
				178	1.84608610
				179	1.65769993
				180	1.65769993
				181	1.93288351
				182	1.49884962
				183	1.49884962
				184	1.49884962
				185	1.84608610
				186	1.49884962
				187	10.68853288
				188	1.65769993
				189	1.65769993
				190	9.80386183
				191	1.65769993
				192	1.84608610
				193	5.12079495
				194	1.49884962
				195	1.65769993
				196	1.49884962
				197	1.84608610
				198	1.65769993
				199	1.65769993
				200	5.71303608
				201	6.44430683
				202	1.84608610
				203	1.84608610
				204	1.49884962
				205	1.84608610
				206	1.49884962
				207	1.93288351
				208	1.49884962
				209	9.54587231
				210	6.40603462
				211	1.49884962
				212	1.49884962
				213	8.46658270
				214	15.42606478
				215	1.49884962
				216	1.65769993
				217	12.80894875
				218	7.58458812
				219	1.49884962
				220	1.49884962
				221	1.49884962
				222	11.33187435
				223	9.00116868
				224	12.94568819
				225	8.70380982
				226	10.19335168
				227	8.02175615
				228	1.65769993
				229	1.84608610
				230	1.93288351
				231	1.93288351
				232	1.93288351
				233	1.93288351
				234	5.64728145
				235	8.48623360
				236	1.84608610
				237	7.16126858
				238	5.15210633
				239	6.40603462
				240	1.49884962
				241	1.65769993
				242	5.27947559
				243	1.49884962
				244	1.65769993
				245	1.93288351
				246	1.49884962
				247	1.65769993
				248	1.84608610
				249	1.49884962
				250	6.74287704
				251	1.93288351
				252	1.65769993
				253	7.19959170
				254	5.68038407
				255	1.93288351
				256	1.49884962
				257	8.02175615
				258	5.12079495
				259	1.49884962
				260	1.65769993
				261	1.65769993
				262	1.93288351
				263	1.65769993
				264	1.65769993
